age,avgmonthlygbdownload,avgmonthlylongdistancecharges,cltv,churncategory,churnreason,churnscore,churn,city,contract,dependents,deviceprotection,internetservice,latitude,longitude,monthlycharges,multiplelines,numberofreferrals,onlinebackup,onlinesecurity,paperlessbilling,partner,paymentmethod,phoneservice,population,referredafriend,satisfactionscore,seniorcitizen,streamingmusic,streamingmovies,streamingtv,techsupport,totalextradatacharges,totallongdistancecharges,totalrefunds,totalrevenue,totalcharges,unlimiteddata,zipcode,customerid,gender,tenure
24,0,25.75,3398,Price,Long distance charges,95,Yes,Stockton,Month-to-month,No,No internet service,No,37.974498,-121.319568,19.85,No,0,No internet service,No internet service,No,No,Mailed check,Yes,30476,0,1,0,0,No internet service,No internet service,No internet service,0,77.25,0.0,141.0,63.75,0,95204,0137-UDEUO,Female,3
19,53,4.65,5361,No Churn,No Churn,29,No,Temecula,Month-to-month,No,No,Fiber optic,33.507255,-117.029473,90.35,No,10,Yes,Yes,No,Yes,Electronic check,Yes,46171,1,3,0,0,No,Yes,No,0,9.3,0.0,199.8,190.5,1,92592,0139-IVFJG,Female,2
77,4,2.97,5990,No Churn,No Churn,77,No,Fallbrook,Month-to-month,No,Yes,Fiber optic,33.362575,-117.299644,86.45,Yes,0,Yes,No,Yes,No,Bank transfer (automatic),Yes,42239,0,4,1,0,No,No,No,0,80.19,0.0,2481.24,2401.05,1,92028,0141-YEAYS,Female,27
57,0,13.34,5712,No Churn,No Churn,68,No,Randsburg,Month-to-month,No,No internet service,No,35.405722,-117.773354,20.3,No,0,No internet service,No internet service,Yes,No,Electronic check,Yes,117,0,5,0,0,No internet service,No internet service,No internet service,0,346.84,0.0,858.09,511.25,0,93554,0142-GVYSN,Male,26
73,21,20.15,3172,No Churn,No Churn,77,No,Atascadero,Month-to-month,No,No,Fiber optic,35.453912,-120.69461,101.25,Yes,9,No,No,Yes,Yes,Electronic check,Yes,29539,1,4,1,1,Yes,Yes,Yes,0,785.85,0.0,4735.0,3949.15,1,93422,0147-ESWWR,Female,39
41,8,34.88,5641,Competitor,Competitor had better devices,82,Yes,Planada,Month-to-month,No,No,Fiber optic,37.329725,-120.306399,94.7,Yes,0,No,No,Yes,No,Bank transfer (automatic),Yes,4150,0,1,0,1,Yes,Yes,No,0,872.0,0.0,3234.1,2362.1,1,95365,0148-DCDOS,Male,25
43,23,39.81,4739,Competitor,Competitor had better devices,78,Yes,Moorpark,Month-to-month,No,No,Fiber optic,34.312945,-118.858169,70.9,No,0,No,No,No,No,Mailed check,Yes,32984,0,1,0,0,No,No,No,0,39.81,0.0,110.71,70.9,1,93021,0151-ONTOV,Female,1
48,21,27.24,5102,Attitude,Attitude of service provider,87,Yes,Solvang,Month-to-month,No,No,DSL,34.624399,-120.137875,54.2,No,1,No,Yes,Yes,Yes,Electronic check,Yes,7958,1,2,0,0,No,No,Yes,0,599.28,0.0,1751.98,1152.7,1,93463,0156-FVPTA,Male,22
56,5,48.37,4589,No Churn,No Churn,69,No,Calistoga,Two year,No,Yes,Fiber optic,38.629618,-122.593216,114.9,Yes,0,Yes,Yes,Yes,No,Electronic check,Yes,7384,0,4,0,1,Yes,Yes,Yes,0,3482.64,0.0,11979.34,8496.7,1,94515,0164-APGRB,Female,72
51,0,10.64,2511,No Churn,No Churn,34,No,La Mirada,Two year,No,No internet service,No,33.902045,-118.008961,19.55,No,0,No internet service,No internet service,Yes,No,Bank transfer (automatic),Yes,47568,0,5,0,0,No internet service,No internet service,No internet service,0,255.36,0.0,725.56,470.2,0,90638,0164-XAIRP,Female,24
34,16,7.84,5072,No Churn,No Churn,64,No,Boron,Month-to-month,No,No,Fiber optic,34.95703,-117.73045,86.85,Yes,8,No,No,Yes,Yes,Electronic check,Yes,2241,1,5,0,0,No,Yes,No,0,148.96,0.0,1713.36,1564.4,1,93516,0168-XZKBB,Female,19
21,0,9.2,5747,No Churn,No Churn,68,No,San Marcos,Two year,Yes,No internet service,No,33.119028,-117.166036,25.35,Yes,2,No internet service,No internet service,No,Yes,Credit card (automatic),Yes,6760,1,5,0,0,No internet service,No internet service,No internet service,0,653.2,0.0,2500.75,1847.55,0,92078,0174-QRVVY,Male,71
78,20,25.15,5655,No Churn,No Churn,59,No,Desert Center,Month-to-month,No,Yes,Fiber optic,33.889605,-115.257009,109.9,Yes,7,No,Yes,Yes,Yes,Bank transfer (automatic),Yes,964,1,3,1,0,Yes,Yes,Yes,0,829.95,0.0,4524.65,3694.7,1,92239,0177-PXBAT,Male,33
60,0,2.69,5949,No Churn,No Churn,74,No,Crows Landing,Month-to-month,No,No internet service,No,37.435664,-121.049056,19.95,No,0,No internet service,No internet service,No,No,Mailed check,Yes,1508,0,3,0,0,No internet service,No internet service,No internet service,0,8.07,0.0,66.07,58.0,0,95313,0178-CIIKR,Female,3
54,13,1.09,3760,No Churn,No Churn,76,No,Tuolumne,Month-to-month,Yes,No,Fiber optic,37.939768,-120.188002,87.2,Yes,7,Yes,No,No,Yes,Electronic check,Yes,3979,1,3,0,0,No,Yes,No,0,51.23,0.0,4068.68,4017.45,1,95379,0178-SZBHO,Male,47
42,20,1.76,5298,No Churn,No Churn,43,No,San Diego,Two year,Yes,Yes,Fiber optic,32.807867,-117.060993,108.15,No,2,Yes,Yes,No,Yes,Mailed check,Yes,25569,1,4,0,1,Yes,Yes,Yes,0,109.12,0.0,6934.77,6825.65,1,92120,0181-RITDD,Male,62
22,48,2.88,4644,No Churn,No Churn,59,No,Auburn,One year,No,Yes,Fiber optic,38.912881,-121.082766,116.3,Yes,0,Yes,Yes,Yes,No,Bank transfer (automatic),Yes,24944,0,4,0,1,Yes,Yes,Yes,0,204.48,0.0,8514.03,8309.55,1,95603,0186-CAERR,Male,71
71,11,41.97,5711,No Churn,No Churn,36,No,Fresno,Month-to-month,No,No,Fiber optic,36.623632,-119.741322,89.0,No,8,No,No,Yes,Yes,Electronic check,Yes,21010,1,4,1,1,Yes,Yes,No,0,293.79,0.0,899.24,605.45,1,93725,0187-QSXOE,Male,7
56,28,46.66,4331,No Churn,No Churn,57,No,Del Rey,Month-to-month,Yes,No,Fiber optic,36.657462,-119.595293,74.4,No,6,No,Yes,No,Yes,Mailed check,Yes,1965,1,3,0,0,No,No,No,0,1259.82,0.0,3232.17,1972.35,1,93616,0187-WZNAB,Female,27
33,0,1.81,4978,No Churn,No Churn,59,No,Redwood City,Month-to-month,No,No internet service,No,37.527497,-122.230941,20.05,No,0,No internet service,No internet service,No,No,Mailed check,Yes,10658,0,3,0,0,No internet service,No internet service,No internet service,0,3.62,0.0,37.32,33.7,0,94065,0188-GWFLE,Male,2
32,75,0.0,2754,No Churn,No Churn,69,No,Landers,Two year,Yes,No,DSL,34.341737,-116.539416,35.05,No phone service,0,No,Yes,No,No,Bank transfer (automatic),No,2182,0,4,0,0,No,No,Yes,0,0.0,0.0,844.45,844.45,1,92285,0191-EQUUH,Female,25
80,5,38.61,3033,No Churn,No Churn,55,No,Hawthorne,Month-to-month,No,No,DSL,33.914775,-118.348083,74.75,No,0,Yes,Yes,Yes,No,Electronic check,Yes,93315,0,4,1,0,Yes,Yes,No,0,1158.3,0.0,3269.6,2111.3,1,90250,0191-ZHSKZ,Male,30
73,19,16.94,5067,Attitude,Attitude of support person,91,Yes,Oceano,One year,No,No,Fiber optic,35.059695,-120.604741,105.5,No,1,Yes,Yes,Yes,Yes,Credit card (automatic),Yes,7435,1,1,1,1,Yes,Yes,Yes,0,982.52,0.0,7188.02,6205.5,1,93445,0193-ESZXP,Female,58
26,82,2.02,3573,Competitor,Competitor offered more data,75,Yes,Armona,Month-to-month,No,No,Fiber optic,36.315979,-119.710852,85.25,Yes,1,No,No,Yes,Yes,Electronic check,Yes,2872,1,3,0,1,Yes,No,No,100,20.2,0.0,975.5,855.3,0,93202,0195-IESCP,Male,10
59,28,9.27,5841,No Churn,No Churn,68,No,Clarksburg,Month-to-month,No,No,Fiber optic,38.384648,-121.578701,75.2,Yes,0,No,No,Yes,No,Credit card (automatic),Yes,1417,0,5,0,0,No,No,No,0,83.43,0.0,717.28,633.85,1,95612,0196-JTUQI,Female,9
78,17,28.71,5721,Other,Deceased,77,Yes,Irvine,Month-to-month,No,No,Fiber optic,33.716136,-117.752574,84.35,Yes,1,No,No,Yes,Yes,Electronic check,Yes,26419,1,3,1,0,Yes,No,No,0,172.26,0.0,647.16,474.9,1,92620,0196-VULGZ,Female,6
47,16,38.92,5629,No Churn,No Churn,49,No,Scotts Valley,One year,Yes,Yes,Fiber optic,37.070177,-122.010077,84.45,Yes,7,No,Yes,No,Yes,Bank transfer (automatic),Yes,14574,1,3,0,0,No,No,No,40,2685.48,0.0,8574.08,5848.6,0,95066,0197-PNKNK,Female,69
68,20,10.45,4861,No Churn,No Churn,69,No,Salida,Two year,No,No,Fiber optic,37.713152,-121.08739,102.4,Yes,0,No,Yes,Yes,No,Bank transfer (automatic),Yes,12466,0,3,1,1,Yes,Yes,No,0,689.7,0.0,7161.55,6471.85,1,95368,0201-MIBOL,Female,66
30,52,10.21,4838,Dissatisfaction,Network reliability,87,Yes,Mckinleyville,One year,No,Yes,Fiber optic,40.965011,-124.015255,115.55,Yes,0,Yes,Yes,No,No,Credit card (automatic),Yes,15921,0,1,0,1,Yes,Yes,Yes,0,714.7,0.0,8842.3,8127.6,1,95519,0201-OAMXR,Female,70
62,0,5.57,3779,Price,Long distance charges,79,Yes,Atherton,One year,No,No internet service,No,37.454924,-122.203168,25.3,Yes,0,No internet service,No internet service,No,No,Bank transfer (automatic),Yes,6876,0,3,0,0,No internet service,No internet service,No internet service,0,139.25,0.0,815.6,676.35,0,94027,0203-HHYIJ,Male,25
52,0,24.33,5596,No Churn,No Churn,77,No,Huntington Beach,Two year,Yes,No internet service,No,33.721917,-118.043237,19.25,No,1,No internet service,No internet service,Yes,Yes,Mailed check,Yes,32304,1,5,0,0,No internet service,No internet service,No internet service,0,1119.18,0.0,1983.38,864.2,0,92649,0206-OYVOC,Female,46
63,26,11.4,4488,No Churn,No Churn,67,No,Calimesa,One year,No,Yes,Fiber optic,33.982787,-117.057627,114.65,Yes,7,Yes,Yes,Yes,Yes,Mailed check,Yes,7334,1,4,0,1,Yes,Yes,Yes,0,615.6,0.0,6665.1,6049.5,1,92320,0206-TBWLC,Female,54
54,7,22.39,2122,Competitor,Competitor made better offer,84,Yes,Daly City,Month-to-month,No,Yes,Fiber optic,37.691561,-122.445202,105.1,No,0,No,Yes,No,No,Electronic check,Yes,47453,0,1,0,1,Yes,Yes,Yes,0,335.85,0.0,1918.6,1582.75,1,94014,0207-MDKNV,Female,15
48,0,8.25,3713,No Churn,No Churn,29,No,Middletown,Month-to-month,Yes,No internet service,No,38.787446,-122.58675,19.4,No,0,No internet service,No internet service,No,Yes,Bank transfer (automatic),Yes,7789,0,3,0,0,No internet service,No internet service,No internet service,0,99.0,0.0,297.1,198.1,0,95461,0208-BPQEJ,Female,12
51,22,0.0,2875,No Churn,No Churn,73,No,Berkeley,Month-to-month,No,No,DSL,37.858898,-122.240512,50.35,No phone service,0,Yes,No,Yes,No,Electronic check,No,12448,0,3,0,1,Yes,Yes,No,0,0.0,0.0,1098.85,1098.85,1,94705,0212-ISBBF,Female,22
22,85,0.0,5640,No Churn,No Churn,42,No,Lost Hills,Two year,No,Yes,DSL,35.637715,-119.893068,57.8,No phone service,9,Yes,No,No,Yes,Bank transfer (automatic),No,2502,1,4,0,1,Yes,Yes,Yes,0,0.0,1.01,4038.29,4039.3,1,93249,0214-JHPFW,Female,70
52,20,24.73,5393,No Churn,No Churn,66,No,Garden Grove,Month-to-month,No,Yes,Fiber optic,33.766476,-117.969795,84.3,No,0,Yes,Yes,Yes,No,Credit card (automatic),Yes,23481,0,4,0,0,No,No,No,130,741.9,0.0,3310.5,2438.6,0,92844,0215-BQKGS,Male,30
22,59,28.34,5876,No Churn,No Churn,37,No,Indio,One year,Yes,No,Fiber optic,33.752938,-116.230055,100.55,Yes,1,Yes,No,No,Yes,Bank transfer (automatic),Yes,2743,1,5,0,1,Yes,Yes,No,0,2012.14,16.99,9108.9,7113.75,1,92203,0218-QNVAS,Male,71
33,0,9.81,4006,No Churn,No Churn,74,No,Oxnard,One year,No,No internet service,No,34.156629,-119.117218,19.8,No,2,No internet service,No internet service,No,Yes,Credit card (automatic),Yes,77791,1,5,0,0,No internet service,No internet service,No internet service,0,294.3,0.0,870.95,576.65,0,93033,0219-QAERP,Male,30
26,19,28.77,4939,Competitor,Competitor made better offer,73,Yes,San Diego,Month-to-month,Yes,Yes,Fiber optic,32.85723,-117.209774,84.8,Yes,5,Yes,No,Yes,Yes,Bank transfer (automatic),Yes,34902,1,3,0,1,No,No,No,0,115.08,0.0,486.98,371.9,1,92122,0219-YTZUE,Male,4
58,28,14.14,3273,Competitor,Competitor made better offer,67,Yes,Escondido,Month-to-month,No,Yes,Fiber optic,33.141265,-116.967221,85.85,No,0,No,No,Yes,No,Electronic check,Yes,48690,0,1,0,1,Yes,No,No,0,28.28,0.0,195.58,167.3,1,92027,0220-EBGCE,Male,2
22,0,7.86,3044,No Churn,No Churn,48,No,Moreno Valley,One year,Yes,No internet service,No,33.923149,-117.244933,19.95,No,0,No internet service,No internet service,Yes,No,Bank transfer (automatic),Yes,61205,0,5,0,0,No internet service,No internet service,No internet service,0,78.6,0.0,298.1,219.5,0,92553,0221-NAUXK,Male,10
66,29,36.4,4033,No Churn,No Churn,40,No,Chino,Month-to-month,No,No,Fiber optic,33.990646,-117.663025,75.35,No,0,No,Yes,No,No,Electronic check,Yes,75319,0,3,1,0,No,No,No,0,145.6,0.0,419.0,273.4,1,91710,0221-WMXNQ,Male,4
69,19,0.0,4865,No Churn,No Churn,67,No,Sacramento,Month-to-month,No,No,DSL,38.53508,-121.444144,48.8,No phone service,0,No,Yes,Yes,No,Credit card (automatic),No,37031,0,3,1,1,Yes,Yes,No,0,0.0,0.0,2555.05,2555.05,1,95820,0222-CNVPT,Male,52
25,85,22.01,2857,Competitor,Competitor made better offer,82,Yes,San Diego,Month-to-month,No,No,DSL,32.825086,-117.199424,47.15,Yes,0,No,No,No,No,Electronic check,Yes,51213,0,2,0,1,No,No,No,0,110.05,0.0,333.2,223.15,1,92117,0224-HJAPT,Male,5
30,0,2.87,3899,No Churn,No Churn,32,No,Turlock,Two year,Yes,No internet service,No,37.474396,-120.875917,20.15,No,1,No internet service,No internet service,No,Yes,Mailed check,Yes,40545,1,4,0,0,No internet service,No internet service,No internet service,0,22.96,0.0,188.46,165.5,0,95380,0224-NIJLP,Male,8
73,22,23.91,3805,No Churn,No Churn,44,No,Calexico,Month-to-month,No,No,DSL,32.690654,-115.431225,44.3,No,0,No,No,Yes,No,Electronic check,Yes,27804,0,3,1,0,No,No,No,0,47.82,0.0,137.12,89.3,1,92231,0224-RLWWD,Female,2
46,26,13.72,5828,No Churn,No Churn,43,No,Groveland,Month-to-month,No,No,Fiber optic,37.902968,-119.667544,84.3,No,0,Yes,No,No,No,Electronic check,Yes,3680,0,5,0,1,Yes,No,No,0,41.16,0.0,276.21,235.05,1,95321,0225-ZORZP,Male,3
40,18,11.85,3949,No Churn,No Churn,39,No,Los Gatos,Month-to-month,No,Yes,DSL,37.160194,-121.945611,59.55,Yes,0,No,No,No,No,Electronic check,Yes,10172,0,4,0,0,No,No,Yes,0,225.15,0.0,1369.75,1144.6,1,95033,0228-MAUWC,Male,19
53,13,3.66,4262,No Churn,No Churn,32,No,Clovis,Two year,No,Yes,DSL,36.917652,-119.593757,69.65,Yes,0,Yes,Yes,No,No,Bank transfer (automatic),Yes,46858,0,5,0,0,No,No,Yes,0,263.52,0.0,5171.77,4908.25,1,93611,0229-LFJAF,Male,72
76,7,0.0,5089,No Churn,No Churn,48,No,Hyampom,One year,No,No,DSL,40.648024,-123.465088,36.1,No phone service,2,No,Yes,No,Yes,Bank transfer (automatic),No,268,1,3,1,0,No,No,Yes,0,0.0,0.0,2298.9,2298.9,1,96046,0230-UBYPQ,Male,63
38,29,0.0,5500,No Churn,No Churn,77,No,Woodland Hills,Two year,No,Yes,DSL,34.153733,-118.593408,56.6,No phone service,1,Yes,Yes,Yes,Yes,Bank transfer (automatic),No,25988,1,4,0,0,No,Yes,Yes,0,0.0,0.0,3789.2,3789.2,1,91364,0230-WEQUW,Male,66
23,27,44.56,3389,Competitor,Competitor made better offer,66,Yes,Temecula,Month-to-month,No,No,Fiber optic,33.507255,-117.029473,75.9,No,0,No,No,Yes,No,Electronic check,Yes,46171,0,3,0,0,No,No,Yes,0,44.56,0.0,120.46,75.9,1,92592,0231-LXVAP,Male,1
24,48,15.29,5687,No Churn,No Churn,49,No,Livingston,One year,No,Yes,Fiber optic,37.361987,-120.748394,79.2,Yes,0,No,No,Yes,No,Bank transfer (automatic),Yes,12672,0,3,0,0,No,No,No,0,917.4,0.0,5682.4,4765.0,1,95334,0233-FTHAV,Female,60
43,22,0.0,5269,No Churn,No Churn,21,No,Tulare,One year,Yes,Yes,DSL,36.185471,-119.375243,45.0,No phone service,3,No,Yes,No,Yes,Credit card (automatic),No,56101,1,3,0,1,Yes,No,No,0,0.0,0.0,2196.3,2196.3,1,93274,0234-TEVTT,Female,48
45,4,33.34,3967,Other,Moved,86,Yes,Buellton,Month-to-month,No,Yes,Fiber optic,34.631362,-120.238218,85.55,No,0,No,No,Yes,No,Credit card (automatic),Yes,4644,0,2,0,0,No,Yes,No,0,33.34,0.0,118.89,85.55,1,93427,0235-KGSLC,Female,1
49,15,48.93,5264,Competitor,Competitor had better devices,77,Yes,Palmdale,Month-to-month,No,No,Fiber optic,34.557711,-118.029441,93.35,Yes,0,No,No,Yes,No,Electronic check,Yes,25370,0,1,0,1,Yes,Yes,No,0,733.95,0.0,2178.6,1444.65,1,93552,0236-HFWSV,Male,15
62,13,34.57,4676,No Churn,No Churn,21,No,Midway City,Month-to-month,No,No,Fiber optic,33.744439,-117.98588,109.65,Yes,4,Yes,Yes,Yes,Yes,Bank transfer (automatic),Yes,8660,1,3,0,1,Yes,Yes,Yes,0,1728.5,0.0,7134.3,5405.8,1,92655,0237-YFUTL,Female,50
25,30,33.75,4193,No Churn,No Churn,50,No,Folsom,Two year,Yes,Yes,DSL,38.672638,-121.147403,89.7,Yes,10,Yes,Yes,No,Yes,Credit card (automatic),Yes,51855,1,3,0,1,Yes,Yes,Yes,0,2430.0,0.0,8769.3,6339.3,1,95630,0238-WHBIQ,Male,72
37,21,43.27,3509,No Churn,No Churn,49,No,Oakland,Month-to-month,No,No,Fiber optic,37.787186,-122.14633,84.25,Yes,0,Yes,Yes,No,No,Mailed check,Yes,24518,0,4,0,0,No,No,No,100,1990.42,0.0,5938.02,3847.6,0,94619,0239-OXEXL,Female,46
35,19,30.0,6342,No Churn,No Churn,75,No,San Anselmo,Two year,Yes,Yes,DSL,37.99272,-122.575026,92.65,Yes,4,Yes,Yes,No,Yes,Bank transfer (automatic),Yes,16849,1,4,0,1,Yes,Yes,Yes,0,2160.0,0.0,8893.0,6733.0,1,94960,0244-LGNFY,Female,72
37,0,34.28,2004,No Churn,No Churn,43,No,Duarte,Month-to-month,Yes,No internet service,No,34.145695,-117.95982,19.7,No,2,No internet service,No internet service,No,Yes,Mailed check,Yes,27414,1,5,0,0,No internet service,No internet service,No internet service,0,34.28,0.0,53.98,19.7,0,91010,0247-SLUJI,Male,1
19,51,29.13,5617,No Churn,No Churn,57,No,Lake Elsinore,Month-to-month,No,No,DSL,33.655421,-117.391751,50.1,Yes,0,No,No,Yes,No,Electronic check,Yes,38519,0,4,0,0,No,No,No,0,29.13,0.0,79.23,50.1,1,92530,0248-IPDFW,Female,1
69,21,2.57,5857,No Churn,No Churn,80,No,San Clemente,Two year,No,No,Fiber optic,33.429488,-117.609432,92.45,No,0,Yes,Yes,Yes,No,Bank transfer (automatic),Yes,34946,0,4,1,0,No,Yes,Yes,0,172.19,0.0,6313.04,6140.85,1,92672,0248-PGHBZ,Female,67
44,27,8.94,3246,No Churn,No Churn,50,No,Los Angeles,Two year,Yes,No,DSL,34.076259,-118.310715,79.65,Yes,5,Yes,No,No,Yes,Electronic check,Yes,67852,1,4,0,1,Yes,Yes,Yes,0,429.12,0.0,4299.42,3870.3,1,90004,0253-ZTEOB,Female,48
19,73,41.91,5234,No Churn,No Churn,37,No,Downey,Two year,No,Yes,Fiber optic,33.940884,-118.128628,109.9,No,0,Yes,Yes,Yes,No,Electronic check,Yes,40152,0,4,0,1,Yes,Yes,Yes,0,3017.52,0.0,10641.72,7624.2,1,90241,0254-FNMCI,Female,72
64,24,41.34,4628,No Churn,No Churn,64,No,Bodega Bay,One year,No,Yes,DSL,38.377165,-123.037957,81.4,Yes,6,Yes,Yes,Yes,Yes,Credit card (automatic),Yes,1785,1,4,0,1,Yes,No,Yes,0,2149.68,0.0,6504.13,4354.45,1,94923,0254-KCJGT,Male,52
44,28,46.9,5122,No Churn,No Churn,51,No,Challenge,One year,Yes,No,DSL,39.461768,-121.195825,50.55,No,1,Yes,No,No,Yes,Credit card (automatic),Yes,262,1,5,0,0,No,No,No,0,3142.3,0.0,6574.05,3431.75,1,95925,0254-WWRKD,Female,67
58,13,16.85,5201,Competitor,Competitor had better devices,91,Yes,Ludlow,Month-to-month,Yes,No,Fiber optic,34.702766,-116.093376,81.05,No,1,No,No,Yes,Yes,Electronic check,Yes,23,1,1,0,1,Yes,No,No,0,471.8,0.0,2698.9,2227.1,1,92338,0256-LTHVJ,Female,28
29,51,33.28,5442,No Churn,No Churn,74,No,Santa Clara,Month-to-month,Yes,Yes,DSL,37.348129,-121.98469,62.45,Yes,9,Yes,No,No,Yes,Bank transfer (automatic),Yes,52986,1,3,0,1,No,No,No,0,1064.96,0.0,3110.51,2045.55,1,95051,0257-KXZGU,Female,32
80,25,7.02,4517,Attitude,Attitude of support person,91,Yes,Perris,Month-to-month,No,No,Fiber optic,33.828289,-117.201666,75.2,No,2,No,Yes,Yes,Yes,Bank transfer (automatic),Yes,26357,1,1,1,0,No,No,No,0,189.54,0.0,2118.89,1929.35,1,92571,0257-ZESQC,Female,27
22,73,31.48,5625,No Churn,No Churn,61,No,Fortuna,Month-to-month,No,Yes,Fiber optic,40.584991,-124.121504,90.4,No,0,Yes,No,No,No,Electronic check,Yes,12241,0,5,0,1,Yes,No,No,0,94.44,0.0,362.89,268.45,1,95540,0258-NOKBL,Male,3
22,27,40.43,3878,Competitor,Competitor made better offer,73,Yes,San Diego,Month-to-month,No,No,Fiber optic,32.85723,-117.209774,85.65,Yes,0,No,No,Yes,No,Electronic check,Yes,34902,0,1,0,1,No,Yes,No,0,80.86,0.0,262.36,181.5,1,92122,0259-GBZSH,Male,2
50,11,35.49,3585,Competitor,Competitor made better offer,65,Yes,San Dimas,Month-to-month,Yes,Yes,DSL,34.102119,-117.815532,72.9,No,0,No,No,Yes,No,Mailed check,Yes,33878,0,1,0,1,Yes,Yes,Yes,0,319.41,0.0,970.81,651.4,1,91773,0260-ZDLGK,Female,9
53,28,44.49,4022,No Churn,No Churn,60,No,Rescue,Two year,Yes,No,DSL,38.724322,-120.991237,70.5,Yes,10,No,Yes,Yes,Yes,Credit card (automatic),Yes,3815,1,4,0,0,No,Yes,Yes,0,2224.5,0.0,5711.15,3486.65,1,95672,0263-FJTQO,Male,50
45,0,31.03,5043,No Churn,No Churn,23,No,Clio,Two year,Yes,No internet service,No,39.745805,-120.580882,20.1,No,1,No internet service,No internet service,No,Yes,Bank transfer (automatic),Yes,88,1,3,0,0,No internet service,No internet service,No internet service,0,2203.13,0.0,3592.73,1389.6,0,96106,0264-CNITK,Female,71
76,10,47.34,4105,Attitude,Attitude of support person,69,Yes,San Diego,Month-to-month,No,No,Fiber optic,32.85723,-117.209774,74.9,Yes,2,No,No,Yes,Yes,Electronic check,Yes,34902,1,2,1,0,No,No,No,0,1514.88,0.0,3818.23,2303.35,1,92122,0265-EDXBD,Male,32
57,76,27.27,3337,No Churn,No Churn,72,No,Lotus,Month-to-month,Yes,Yes,Fiber optic,38.815515,-120.916997,100.7,No,10,No,Yes,No,Yes,Bank transfer (automatic),Yes,485,1,4,0,1,Yes,Yes,No,0,436.32,0.0,1959.02,1522.7,1,95651,0265-PSUAE,Female,16
45,22,17.79,6383,No Churn,No Churn,59,No,San Marcos,Two year,Yes,Yes,Fiber optic,33.119028,-117.166036,105.65,Yes,8,No,No,Yes,Yes,Bank transfer (automatic),Yes,6760,1,5,0,1,Yes,Yes,Yes,0,1191.93,0.0,7909.83,6717.9,1,92078,0266-CLZKZ,Female,67
43,13,15.94,5879,No Churn,No Churn,70,No,Lompoc,Two year,Yes,Yes,Fiber optic,34.601055,-120.382917,114.3,Yes,1,Yes,Yes,Yes,Yes,Credit card (automatic),Yes,51737,1,3,0,1,Yes,Yes,Yes,0,1147.68,0.0,9206.23,8058.55,1,93436,0266-GMEAO,Male,72
41,0,24.63,2647,Attitude,Attitude of support person,83,Yes,Pilot Hill,Month-to-month,No,No internet service,No,38.803731,-121.043799,19.75,No,0,No internet service,No internet service,No,No,Electronic check,Yes,1173,0,3,0,0,No internet service,No internet service,No internet service,0,73.89,0.0,132.74,58.85,0,95664,0268-QKIWO,Female,3
22,0,48.02,4031,No Churn,No Churn,30,No,San Francisco,One year,Yes,No internet service,No,37.802071,-122.411004,24.35,Yes,1,No internet service,No internet service,No,Yes,Mailed check,Yes,26831,1,5,0,0,No internet service,No internet service,No internet service,0,1104.46,0.0,1642.96,538.5,0,94133,0269-XFESX,Male,23
62,18,28.37,6233,No Churn,No Churn,77,No,Mission Hills,Two year,Yes,Yes,DSL,34.266389,-118.459744,69.85,Yes,1,Yes,Yes,No,Yes,Bank transfer (automatic),Yes,17112,1,3,0,0,No,No,Yes,0,2042.64,25.24,7119.75,5102.35,1,91345,0270-THENM,Male,72
21,47,0.0,3332,No Churn,No Churn,76,No,Los Angeles,Month-to-month,Yes,Yes,DSL,33.994524,-118.149953,58.85,No phone service,9,Yes,Yes,No,Yes,Mailed check,No,9805,1,3,0,1,Yes,Yes,No,0,0.0,0.0,465.7,465.7,1,90040,0274-JKUJR,Male,7
49,57,1.56,4854,No Churn,No Churn,62,No,Harbor City,Month-to-month,Yes,No,DSL,33.798266,-118.300237,54.4,No,10,No,No,Yes,Yes,Electronic check,Yes,24660,1,4,0,0,No,Yes,No,0,12.48,0.0,487.58,475.1,1,90710,0277-BKSQP,Male,8
33,23,0.0,4652,No Churn,No Churn,30,No,San Francisco,Two year,Yes,No,DSL,37.791998,-122.408653,50.55,No phone service,9,No,No,No,Yes,Bank transfer (automatic),No,13723,1,4,0,1,Yes,Yes,Yes,110,0.0,0.0,3474.55,3364.55,0,94108,0277-ORXQS,Male,66
30,0,34.26,2604,Attitude,Attitude of support person,66,Yes,Inglewood,Month-to-month,No,No internet service,No,33.956445,-118.358634,21.05,No,0,No internet service,No internet service,No,No,Mailed check,Yes,37527,0,3,0,0,No internet service,No internet service,No internet service,0,171.3,0.0,285.15,113.85,0,90301,0278-YXOOG,Male,5
38,11,44.33,5340,Competitor,Competitor had better devices,89,Yes,Los Angeles,Month-to-month,No,Yes,Fiber optic,34.039224,-118.266293,103.7,Yes,0,Yes,No,Yes,No,Bank transfer (automatic),Yes,15140,0,1,0,1,Yes,Yes,No,0,2172.17,0.0,7208.47,5036.3,1,90015,0280-XJGEX,Male,49
56,0,38.36,5151,No Churn,No Churn,74,No,Pescadero,Two year,No,No internet service,No,37.22565,-122.297533,19.95,No,2,No internet service,No internet service,Yes,Yes,Bank transfer (automatic),Yes,2055,1,3,0,0,No internet service,No internet service,No internet service,0,2416.68,0.0,3651.48,1234.8,0,94060,0281-CNTZX,Male,63
